1
-.17830965E+001 -.20632804E+001 -.12425783E+001 -.21763359E+001 -.15339849E+001 -.31178256E+001 -.23159563E+001 -.24447085E+001 -.15000000E+002 -.20611752E+001
-.10980991E+001 -.39305002E+001 -.17701217E+001 -.31637295E+001 -.26594961E+001 -.20706800E+001 -.17805866E+001 -.11304428E+001 -.11825112E+001 -.16587223E+001
-.20240572E+001 -.94205228E+000 -.15081924E+001 -.15241837E+001 -.20539909E+001 0.12497868E+001 0.12435161E+001 0.83178966E+000 0.18113853E+001 0.24975057E+001
0.17186746E+001 0.12221080E+001 0.32712813E+001 0.19913744E+001 0.43706155E+001 0.99181691E+000 0.22874987E+001 0.11135372E+001 0.41529747E+001 0.12833786E+001
0.18561867E+001 0.27481449E+001 -.24030802E+001 -.10017399E+001 -.17041544E+001 -.76962550E+000 -.92498987E+000 -.71567352E+000 -.13229657E+001 -.17565158E+001
-.91470961E+000 -.35995213E+000 -.62686093E+000 -.45180708E+000 -.44368906E+000 -.66625726E+000 -.58646246E+000 -.49683545E+000 -.47277137E+000 0.90927602E+000
0.24600792E+001 0.17977581E+001 -.18761302E+001 -.12452358E+001 -.11116891E+001 0.74192643E+000 0.17984867E+001 0.13305680E+001 0.31235043E+001 0.15917040E+001
0.19697056E+001 0.31620097E+001 0.23568159E+001 0.30838965E+001 0.45949806E+001 0.30632168E+001 0.25288922E+001 0.27283389E+001 0.26708144E+001 0.32002950E+001
0.22162868E+001 0.19581818E+001 0.17360108E+001 0.32419396E+001 0.29369802E+001 -.84924027E+000 0.11718509E+001 0.82056613E+000 0.54842728E+000
0.45804969E+000 0.53105646E+000 0.38288959E+000 0.47522225E+000 0.38315605E+000 0.73438481E+000 0.53172185E+000 0.67318746E+000 0.00000000E+000 0.46692172E+000
0.35503248E+000 0.10859684E+001 0.44441202E+000 0.72665117E+000 0.59569254E+000 0.49046776E+000 0.42356292E+000 0.12758155E+000 0.12789665E+000 0.14945956E+000
0.17178406E+000 0.11925939E+000 0.14702467E+000 0.14091640E+000 0.17873932E+000 0.12934167E+000 0.12813527E+000 0.11645187E+000 0.18436291E+000 0.24080842E+000
0.16624438E+000 0.12840940E+000 0.29783528E+000 0.16972295E+000 0.58232505E+000 0.14096300E+000 0.21539150E+000 0.14654879E+000 0.60968195E+000 0.15394269E+000
0.18645878E+000 0.27009019E+000 0.22899694E+000 0.14188707E+000 0.17614235E+000 0.13481063E+000 0.13839258E+000 0.13363646E+000 0.15421941E+000 0.18044976E+000
