1
-.20615289E+001 -.16831815E+001 -.16305199E+001 -.24149650E+001 -.17183723E+001 -.23953895E+001 -.30180249E+001 -.27031230E+001 -.29470410E+001 -.22415008E+001
-.18981072E+001 -.31042681E+001 -.22908112E+001 -.30000779E+001 -.25994739E+001 -.20061416E+001 -.20435743E+001 -.11560803E+001 -.10789430E+001 -.17002824E+001
-.20930470E+001 -.90114421E+000 -.13958933E+001 -.14906090E+001 -.20124495E+001 0.12508592E+001 0.12979858E+001 0.88491489E+000 0.19313537E+001 0.25696098E+001
0.18844442E+001 0.12058303E+001 0.33310409E+001 0.21285021E+001 0.41237457E+001 0.11600047E+001 0.24993632E+001 0.10061640E+001 0.42623734E+001 0.13961277E+001
0.21496699E+001 0.26980275E+001 -.25181474E+001 -.98466378E+000 -.16804101E+001 -.89378452E+000 -.95666198E+000 -.88782959E+000 -.13185181E+001 -.19303589E+001
-.83579377E+000 -.36131809E+000 -.63246542E+000 -.56025203E+000 -.42228154E+000 -.56239912E+000 -.65896527E+000 -.58010283E+000 -.62503061E+000 0.12456266E+001
0.25839603E+001 0.17511348E+001 -.18594616E+001 -.13684211E+001 -.14165767E+001 0.89480640E+000 0.18068866E+001 0.14025381E+001 0.32290908E+001 0.18015808E+001
0.21299422E+001 0.31702050E+001 0.26283185E+001 0.31123431E+001 0.35827519E+001 0.29158093E+001 0.21697588E+001 0.28438148E+001 0.26710938E+001 0.32829969E+001
0.23539416E+001 0.18922176E+001 0.16454829E+001 0.25088710E+001 0.31530908E+001 -.46128368E+000 0.12755852E+001 0.98101714E+000 0.63586928E+000
0.23268380E+000 0.20239726E+000 0.19898967E+000 0.26528146E+000 0.20334078E+000 0.26863042E+000 0.35339651E+000 0.31363893E+000 0.34281478E+000 0.25867943E+000
0.22034327E+000 0.36470121E+000 0.25721261E+000 0.34273543E+000 0.29315824E+000 0.22814023E+000 0.22947215E+000 0.74080420E-001 0.71696170E-001 0.87155471E-001
0.10237513E+000 0.68733539E-001 0.79179995E-001 0.81231794E-001 0.99053110E-001 0.74712540E-001 0.75313931E-001 0.68199630E-001 0.11099709E+000 0.14407609E+000
0.10291812E+000 0.74107469E-001 0.17435000E+000 0.10248882E+000 0.28990138E+000 0.82684076E-001 0.13323475E+000 0.79612262E-001 0.31435308E+000 0.88372183E-001
0.11690557E+000 0.14677835E+000 0.13578756E+000 0.79263023E-001 0.98013640E-001 0.77662712E-001 0.78626222E-001 0.77507894E-001 0.86721814E-001 0.10777375E+000
0.76756008E-001 0.89834415E-001 0.93095487E-001 0.92373068E-001 0.91213419E-001 0.92431974E-001 0.93427097E-001 0.92097039E-001 0.92946787E-001 0.10696629E+000
0.18337195E+000 0.12867990E+000 0.15215071E+000 0.13080325E+000 0.12710693E+000 0.97306651E-001 0.12692093E+000 0.11163966E+000 0.31051986E+000 0.16926392E+000
0.19199649E+000 0.31457353E+000 0.23544296E+000 0.29398435E+000 0.39458267E+000 0.26794412E+000 0.19828252E+000 0.26420251E+000 0.24006482E+000 0.33110579E+000
0.21341938E+000 0.17428603E+000 0.15912496E+000 0.22511529E+000 0.30482788E+000 0.93025882E-001 0.66535393E-001 0.68098258E-001 0.75457363E-001
0.89000000E+002 -.26060985E+005 0.52299969E+005 0.52834536E+005 0.52551748E+005 0.23188586E+005 0.13079300E+006 0.10000000E+001 0.69806702E+004 0.13079300E+006
0.10000000E+001
2
-.24591278E+001 -.20708878E+001 -.22948294E+001 -.22824148E+001 -.18719189E+001 -.22532660E+001 -.22770844E+001 -.22972630E+001 -.28656340E+001 -.20275082E+001
-.20930301E+001 -.32577381E+001 -.21840603E+001 -.29031764E+001 -.21693729E+001 -.19507726E+001 -.16422633E+001 -.11580426E+001 -.10563993E+001 -.14705198E+001
-.18849299E+001 -.85924606E+000 -.12967552E+001 -.16055062E+001 -.18487864E+001 0.12138433E+001 0.12581057E+001 0.10029881E+001 0.20241825E+001 0.24935082E+001
0.19147424E+001 0.12222874E+001 0.36752627E+001 0.20206948E+001 0.39217731E+001 0.11868711E+001 0.24427038E+001 0.11776807E+001 0.44685456E+001 0.15133837E+001
0.21138538E+001 0.25606420E+001 -.24366947E+001 -.10415425E+001 -.17832428E+001 -.11423975E+001 -.84973867E+000 -.89213012E+000 -.11124969E+001 -.17876955E+001
-.87238821E+000 -.21759484E+000 -.45914207E+000 -.64034162E+000 -.46808021E+000 -.33510127E+000 -.42162809E+000 -.58458809E+000 -.60367538E+000 0.11771359E+001
0.29216002E+001 0.18678246E+001 -.19784775E+001 -.14043427E+001 -.13174222E+001 0.99669037E+000 0.16931262E+001 0.12460262E+001 0.34511221E+001 0.21014778E+001
0.23317249E+001 0.46705051E+001 0.26131652E+001 0.30068837E+001 0.30186628E+001 0.24760769E+001 0.21346370E+001 0.26192831E+001 0.24670953E+001 0.34901014E+001
0.21623771E+001 0.17633048E+001 0.16291644E+001 0.27776770E+001 0.29818831E+001 -.50609408E+000 0.12009620E+001 0.89506552E+000 0.67875866E+000
0.28414283E+000 0.23442667E+000 0.25420465E+000 0.25408196E+000 0.21884971E+000 0.25112928E+000 0.25355033E+000 0.25935139E+000 0.32867724E+000 0.23612256E+000
0.24632916E+000 0.38959487E+000 0.24578674E+000 0.32628223E+000 0.25390861E+000 0.23007794E+000 0.20334690E+000 0.75111931E-001 0.72887941E-001 0.82696458E-001
0.95942144E-001 0.69874384E-001 0.77535985E-001 0.86947090E-001 0.94387855E-001 0.75039322E-001 0.75722281E-001 0.71020835E-001 0.11140117E+000 0.13517710E+000
0.10715107E+000 0.75318814E-001 0.21675003E+000 0.10017916E+000 0.26831495E+000 0.84928616E-001 0.13380721E+000 0.84876480E-001 0.34436720E+000 0.93563202E-001
0.11659517E+000 0.14039096E+000 0.13618690E+000 0.82154363E-001 0.10407939E+000 0.84458665E-001 0.78544522E-001 0.79183020E-001 0.83710567E-001 0.10403069E+000
0.79011656E-001 0.84612707E-001 0.86328090E-001 0.88355641E-001 0.86968158E-001 0.85544910E-001 0.85984174E-001 0.87591341E-001 0.87949721E-001 0.10075487E+000
0.21427069E+000 0.12728013E+000 0.16394782E+000 0.12616021E+000 0.11202477E+000 0.94930807E-001 0.11670796E+000 0.10116510E+000 0.34269153E+000 0.18451681E+000
0.20463350E+000 0.73228060E+000 0.23410010E+000 0.29109675E+000 0.28675211E+000 0.22173368E+000 0.18721314E+000 0.23450633E+000 0.21865705E+000 0.35328860E+000
0.19236699E+000 0.16463312E+000 0.15492229E+000 0.25797188E+000 0.27632278E+000 0.92795571E-001 0.65878112E-001 0.67700468E-001 0.73015576E-001
0.89000000E+002 -.26311981E+005 0.52801962E+005 0.53336529E+005 0.53053742E+005 0.23911670E+005 0.13079500E+006 0.10000000E+001 0.72637226E+004 0.13079500E+006
0.10000000E+001
3
-.22827165E+001 -.19225656E+001 -.17266374E+001 -.17199396E+001 -.21687022E+001 -.21717443E+001 -.30375065E+001 -.23041272E+001 -.28500626E+001 -.27528106E+001
-.27454401E+001 -.36959947E+001 -.22923250E+001 -.35439705E+001 -.24432612E+001 -.23689477E+001 -.20352565E+001 -.10272866E+001 -.11328226E+001 -.15434447E+001
-.18777037E+001 -.94005194E+000 -.13003876E+001 -.16148051E+001 -.19851776E+001 0.11785284E+001 0.13250069E+001 0.90062271E+000 0.19096293E+001 0.25786413E+001
0.21102209E+001 0.14081567E+001 0.36303202E+001 0.21297703E+001 0.39069075E+001 0.11375342E+001 0.23854441E+001 0.11035833E+001 0.42460770E+001 0.14284994E+001
0.21223285E+001 0.27111310E+001 -.25569057E+001 -.12037664E+001 -.18104536E+001 -.93197508E+000 -.83281040E+000 -.82789119E+000 -.10912551E+001 -.18864564E+001
-.87587217E+000 -.94890616E-001 -.63002044E+000 -.73571185E+000 -.62574659E+000 -.43126756E+000 -.54328963E+000 -.55652235E+000 -.71494987E+000 0.13779191E+001
0.23763152E+001 0.19937541E+001 -.18807258E+001 -.15604110E+001 -.13900819E+001 0.12661069E+001 0.19821017E+001 0.13620152E+001 0.35165283E+001 0.16954988E+001
0.21219630E+001 0.36445239E+001 0.28630798E+001 0.33563467E+001 0.33585957E+001 0.24394431E+001 0.24457996E+001 0.25081672E+001 0.18632235E+001 0.35828698E+001
0.21559354E+001 0.15112134E+001 0.16930046E+001 0.21309362E+001 0.34152815E+001 -.52974319E+000 0.12053781E+001 0.10108839E+001 0.81445444E+000
0.26256877E+000 0.23022449E+000 0.21066956E+000 0.21101895E+000 0.25253404E+000 0.25050094E+000 0.36339415E+000 0.26422655E+000 0.33993838E+000 0.33807726E+000
0.32416007E+000 0.50383819E+000 0.26167249E+000 0.45926780E+000 0.29020644E+000 0.27317156E+000 0.23916871E+000 0.75745495E-001 0.76578574E-001 0.86235907E-001
0.99367843E-001 0.72751733E-001 0.79845431E-001 0.90210310E-001 0.10213622E+000 0.76863968E-001 0.79448816E-001 0.71671613E-001 0.11276306E+000 0.15718971E+000
0.11820561E+000 0.82075198E-001 0.21531297E+000 0.10700278E+000 0.25546499E+000 0.81414245E-001 0.12699408E+000 0.80823806E-001 0.30779554E+000 0.88317147E-001
0.11351740E+000 0.14506629E+000 0.13769050E+000 0.83451931E-001 0.10173883E+000 0.77720707E-001 0.76018965E-001 0.75873583E-001 0.80725231E-001 0.10426853E+000
0.76970593E-001 0.80832031E-001 0.84674497E-001 0.86242476E-001 0.84671077E-001 0.82824494E-001 0.84010104E-001 0.83775570E-001 0.85917135E-001 0.10280166E+000
0.15122639E+000 0.12845568E+000 0.14447814E+000 0.12767549E+000 0.11696592E+000 0.97710477E-001 0.12391416E+000 0.10005242E+000 0.36341648E+000 0.16384898E+000
0.19214233E+000 0.39238768E+000 0.26369682E+000 0.35285464E+000 0.33902647E+000 0.21736829E+000 0.22126554E+000 0.22683563E+000 0.17442302E+000 0.38325641E+000
0.19716932E+000 0.15285247E+000 0.16374157E+000 0.19401330E+000 0.35480305E+000 0.95546898E-001 0.67747890E-001 0.68324698E-001 0.73052469E-001
0.89000000E+002 -.26184209E+005 0.52546417E+005 0.53080984E+005 0.52798196E+005 0.21950808E+005 0.13079100E+006 0.10000000E+001 0.68755472E+004 0.13079100E+006
0.10000000E+001
4
-.21525688E+001 -.14626744E+001 -.22906480E+001 -.23685222E+001 -.14397112E+001 -.20736871E+001 -.21162132E+001 -.23484789E+001 -.30390444E+001 -.22168722E+001
-.23419027E+001 -.29816237E+001 -.19175228E+001 -.36934721E+001 -.31675497E+001 -.18584591E+001 -.15691020E+001 -.11642700E+001 -.10433860E+001 -.15755361E+001
-.19578980E+001 -.97905578E+000 -.11628666E+001 -.13814200E+001 -.18373503E+001 0.11333634E+001 0.12579511E+001 0.94966646E+000 0.19190054E+001 0.27587869E+001
0.19518781E+001 0.11376526E+001 0.35088768E+001 0.23051075E+001 0.37774291E+001 0.12514635E+001 0.24632640E+001 0.10777036E+001 0.44412538E+001 0.14402353E+001
0.19229832E+001 0.24820633E+001 -.22653594E+001 -.93486554E+000 -.15459990E+001 -.85090493E+000 -.79672303E+000 -.85001103E+000 -.10510370E+001 -.19595522E+001
-.97913442E+000 -.21151495E+000 -.43047098E+000 -.77983965E+000 -.60936820E+000 -.61833343E+000 -.39330152E+000 -.55404461E+000 -.85612233E+000 0.13319413E+001
0.24903890E+001 0.18310579E+001 -.21745775E+001 -.14414849E+001 -.14266391E+001 0.10440773E+001 0.18258477E+001 0.13562518E+001 0.35489508E+001 0.20391655E+001
0.22484790E+001 0.62762239E+001 0.26287819E+001 0.27312129E+001 0.36814305E+001 0.23050054E+001 0.22737520E+001 0.30249556E+001 0.20813155E+001 0.36971700E+001
0.23057144E+001 0.14962286E+001 0.19340206E+001 0.21493640E+001 0.48094444E+001 -.50265560E+000 0.13464278E+001 0.11155344E+001 0.77066131E+000
0.26254905E+000 0.20058286E+000 0.27139818E+000 0.28818492E+000 0.19944332E+000 0.25686486E+000 0.25859773E+000 0.28816253E+000 0.38535960E+000 0.27534540E+000
0.29938865E+000 0.37673720E+000 0.23549305E+000 0.51132293E+000 0.42230458E+000 0.23784518E+000 0.21496940E+000 0.74450111E-001 0.71622482E-001 0.84136144E-001
0.97731466E-001 0.70500668E-001 0.74432445E-001 0.78621733E-001 0.91975762E-001 0.72700615E-001 0.75113104E-001 0.69599003E-001 0.10866633E+000 0.15945934E+000
0.10832957E+000 0.72965458E-001 0.19396809E+000 0.11197337E+000 0.24776076E+000 0.82719403E-001 0.12898642E+000 0.79095051E-001 0.33193201E+000 0.87664453E-001
0.10338082E+000 0.13048416E+000 0.11927674E+000 0.76568279E-001 0.90828189E-001 0.75002719E-001 0.74152228E-001 0.74959397E-001 0.78760633E-001 0.10579598E+000
0.77270658E-001 0.86848341E-001 0.88393278E-001 0.92706855E-001 0.89874442E-001 0.90397597E-001 0.87136581E-001 0.89050089E-001 0.94025758E-001 0.10764543E+000
0.17091588E+000 0.13048943E+000 0.18177627E+000 0.13119331E+000 0.11974257E+000 0.98618943E-001 0.12423727E+000 0.10679511E+000 0.37138966E+000 0.18935351E+000
0.21042483E+000 0.21423096E+001 0.25869157E+000 0.25752085E+000 0.40185294E+000 0.21374913E+000 0.20970748E+000 0.30193801E+000 0.19479200E+000 0.42438008E+000
0.21619232E+000 0.15672670E+000 0.18192969E+000 0.19887052E+000 0.71199818E+000 0.98830960E-001 0.68708590E-001 0.69607853E-001 0.76265174E-001
0.89000000E+002 -.26402639E+005 0.52983277E+005 0.53517844E+005 0.53235056E+005 0.23724724E+005 0.13080100E+006 0.10000000E+001 0.72566207E+004 0.13080100E+006
0.10000000E+001
5
-.26539747E+001 -.19332255E+001 -.26732560E+001 -.17813962E+001 -.24395083E+001 -.23611943E+001 -.28013327E+001 -.23607783E+001 -.32929793E+001 -.25929993E+001
-.20774169E+001 -.40164203E+001 -.21949912E+001 -.35063410E+001 -.25798418E+001 -.17989539E+001 -.16466203E+001 -.10512868E+001 -.99152437E+000 -.15019367E+001
-.18836001E+001 -.10564021E+001 -.13522531E+001 -.15574701E+001 -.20214242E+001 0.13517742E+001 0.13337570E+001 0.93740323E+000 0.18750767E+001 0.25879547E+001
0.20920931E+001 0.11585173E+001 0.37949383E+001 0.21693990E+001 0.36318049E+001 0.12785149E+001 0.25216328E+001 0.10041582E+001 0.42973040E+001 0.13983381E+001
0.19070615E+001 0.27521973E+001 -.21896786E+001 -.96871556E+000 -.16009156E+001 -.95396452E+000 -.84011189E+000 -.78114575E+000 -.12678027E+001 -.20213874E+001
-.80112321E+000 -.25019422E+000 -.52526393E+000 -.47451337E+000 -.59156385E+000 -.50381429E+000 -.43013087E+000 -.63609371E+000 -.77548732E+000 0.13616780E+001
0.29540539E+001 0.18922597E+001 -.21195022E+001 -.15429417E+001 -.12214651E+001 0.10609099E+001 0.18267332E+001 0.12048322E+001 0.35258165E+001 0.19747576E+001
0.23480548E+001 0.39013095E+001 0.27166804E+001 0.30010641E+001 0.35242968E+001 0.25488796E+001 0.20501042E+001 0.24704580E+001 0.22798515E+001 0.36093560E+001
0.22098368E+001 0.17113680E+001 0.16048635E+001 0.24311461E+001 0.31901661E+001 -.53114793E+000 0.12435911E+001 0.10780644E+001 0.78172593E+000
0.32323414E+000 0.23051457E+000 0.32226249E+000 0.21830123E+000 0.28442794E+000 0.27521325E+000 0.33058916E+000 0.27431308E+000 0.44570249E+000 0.32147598E+000
0.24633782E+000 0.59028398E+000 0.26001180E+000 0.45660819E+000 0.30131509E+000 0.22431240E+000 0.21009387E+000 0.74298091E-001 0.72525868E-001 0.84498702E-001
0.98335191E-001 0.74631111E-001 0.80996975E-001 0.86701321E-001 0.10159113E+000 0.79530759E-001 0.78845921E-001 0.71496677E-001 0.10835067E+000 0.15149269E+000
